bechdel_ID,title,bechdel_score,bechdel_pass,rating_year,movie_info_ID
984,Three Colors: Blue (1993),3,1,2010,
985,I&#39;ve Loved You So Long (2008),3,1,2010,
987,"Informant!, The (2009)",1,0,2010,
988,Exit Through the Gift Shop (2010),0,0,2010,
989,Valentine&#39;s Day (2010),3,1,2010,
990,Frost/Nixon (2008),1,0,2010,
991,"Color Purple, The (1985)",3,1,2010,
992,Serious Moonlight (2009),2,0,2010,
993,Desk Set (1957),3,1,2010,
994,Holiday (1938),3,1,2010,
995,Crashing (2007),2,0,2010,
996,Beeswax (2009),3,1,2010,
1000,Grosse Pointe Blank (1997),3,1,2010,
1001,Shaun of the Dead (2004),3,1,2010,2247.0
1002,TRON (1982),0,0,2010,
1004,Browncoats: Redemption (2010),3,1,2010,
1005,I Am Love (2010),3,1,2010,
1006,High Fidelity (2000),2,0,2010,8646.0
1007,Ripley&#39;s Game (2002),1,0,2010,
1009,Waking Life (2001),3,1,2010,9107.0
1010,Freeway (1996),3,1,2010,
1011,"Girl on the Train, The (2009)",3,1,2010,
1012,Dos hermanos (2010),3,1,2010,
1013,City of Ember (2008),3,1,2010,5414.0
1014,"House Bunny, The (2008)",3,1,2010,
1015,"Cranes Are Flying, The (1957)",3,1,2010,
1016,Boy (2010),1,0,2010,
1017,Hannah and Her Sisters (1986),3,1,2010,
1018,Into Great Silence (2005),0,0,2010,
1019,"Last Airbender, The (2010)",1,0,2010,
1021,"Princess Diaries 2: Royal Engagement, The (2004)",3,1,2010,
1022,For the Love of a Child (2006),3,1,2010,
1023,Batman (1989),1,0,2010,2132.0
1024,Batman Forever (1995),1,0,2010,3054.0
1025,Batman Returns (1992),0,0,2010,2515.0
1026,Batman &amp; Robin (1997),2,0,2010,
1027,Catwoman (2004),3,1,2010,3893.0
1028,Divine Secrets of the Ya-Ya Sisterhood (2002),3,1,2010,
1029,Titan A.E. (2000),3,1,2010,6394.0
1030,DragonHeart (1996),2,0,2010,5635.0
1031,Balto (1995),2,0,2010,4925.0
1032,While You Were Sleeping (1995),3,1,2010,8612.0
1033,Hook (1991),2,0,2010,
1034,"Wonderful Wizard of Oz, The (1987)",3,1,2010,
1035,"Dark Crystal, The (1982)",1,0,2010,
1036,Villa Amalia (2009),3,1,2010,
1037,Heat (1995),2,0,2010,
1038,Amelie (2001),3,1,2010,
1039,A Clockwork Orange (1971),1,0,2010,
1040,54 (1998),1,0,2010,
1042,Lawrence of Arabia (1962),0,0,2010,
1043,Air Doll (2009),1,0,2010,
1044,Sophie Scholl - Die letzten Tage (2005),3,1,2010,
1045,White Noise 2: The Light (2007),1,0,2010,
1046,Real Genius (1985),1,0,2010,
1047,"Star Wars Holiday Special, The (1978)",1,0,2010,
1048,Indiana Jones and the Temple of Doom (1984),0,0,2010,1340.0
1049,Indiana Jones and the Last Crusade (1989),0,0,2010,1538.0
1050,Indiana Jones and the Kingdom of the Crystal Skull (2008),1,0,2010,1445.0
1051,"Santa Clause, The (1994)",1,0,2010,
1052,"Santa Clause 2, The (2002)",1,0,2010,
1053,Galaxy Quest (1999),1,0,2010,
1054,Jungle 2 Jungle (1997),2,0,2010,
1055,For Richer or Poorer (1997),3,1,2010,
1056,Star Trek: Insurrection (1998),3,1,2010,
1057,Cinderella (1950),3,1,2010,495.0
1059,"Legend of Zorro, The (2005)",1,0,2010,
1060,"Mickey, Donald, Goofy: The Three Musketeers (2004)",2,0,2010,3597.0
1061,"Jungle Book 2, The (2003)",0,0,2010,
1062,"Hunchback of Notre Dame, The (1996)",1,0,2010,
1063,"Many Adventures of Winnie the Pooh, The (1977)",0,0,2010,
1064,"Road to El Dorado, The (2000)",0,0,2010,
1065,Aladdin and the King of Thieves (1995),1,0,2010,
1066,"Return of Jafar, The (1994)",0,0,2010,
1067,Robin Hood: Men in Tights (1993),3,1,2010,
1068,Air Force One (1997),1,0,2010,4659.0
1069,Six Days Seven Nights (1998),1,0,2010,6427.0
1070,Working Girl (1988),3,1,2010,
1071,What Lies Beneath (2000),3,1,2010,7885.0
1072,War of the Worlds (2005),3,1,2010,1896.0
1073,Hollywood Homicide (2003),1,0,2010,
1074,Miss Congeniality 2: Armed &amp; Fabulous (2005),3,1,2010,
1076,Casablanca (1942),1,0,2010,
1077,Young Frankenstein (1974),2,0,2010,
1079,"Prince of Egypt, The (1998)",3,1,2010,
1080,Dead Snow (2009),2,0,2010,4905.0
1081,History of the World: Part I (1981),1,0,2010,
1082,Twister (1996),3,1,2010,3798.0
1083,What Women Want (2000),1,0,2010,
1084,A Christmas Carol: The Musical (2004),1,0,2010,
1085,Atlantis: The Lost Empire (2001),1,0,2010,2345.0
1086,Stuart Little (1999),1,0,2010,
1087,Homeward Bound II: Lost in San Francisco (1996),1,0,2010,7525.0
1088,Homeward Bound: The Incredible Journey (1993),1,0,2010,5580.0
1089,Doc Hollywood (1991),1,0,2010,
1090,Saving Private Ryan (1998),0,0,2010,941.0
1091,Anna and the King (1999),3,1,2010,9538.0
1092,"King and I, The (1956)",2,0,2010,
1093,Coyote Ugly (2000),3,1,2010,
1094,"Parent Trap, The (1998)",3,1,2010,
1095,Freaky Friday (2003),3,1,2010,2760.0
1096,In Good Company (2004),1,0,2010,
1097,Undercover Blues (1993),1,0,2010,
1098,True Lies (1994),3,1,2010,2346.0
1099,Ridicule (1996),1,0,2010,
1100,Support Your Local Sheriff! (1969),1,0,2010,7935.0
1101,"Muppet Christmas Carol, The (1992)",3,1,2010,
1102,Friends with Money (2006),3,1,2010,8650.0
1103,Shirley Valentine (1989),3,1,2010,
1104,Step Up 2: The Streets (2008),3,1,2010,2527.0
1105,Educating Rita (1983),3,1,2010,
1106,Gosford Park (2001),3,1,2010,
1107,El regalo (2008),2,0,2010,
1108,To Kill a Mockingbird (1962),3,1,2010,
1110,May (2002),3,1,2010,
1111,&quot;Chess in Concert&quot; (2009),1,0,2010,
1112,American Outlaws (2001),1,0,2010,
1113,Lethal Weapon (1987),1,0,2010,3045.0
1114,Unbreakable (2000),0,0,2010,3351.0
1115,Itty Bitty Titty Committee (2007),3,1,2010,
1116,Bambi (1942),1,0,2010,
1117,Dumbo (1941),2,0,2010,
1121,Old Yeller (1957),1,0,2010,
1122,"AristoCats, The (1970)",3,1,2010,
1123,"Million Dollar Duck, The (1971)",1,0,2010,
1124,"Fox and the Hound, The (1981)",2,0,2010,
1125,White Fang (1991),1,0,2010,7028.0
1126,"Mighty Ducks, The (1992)",1,0,2010,
1127,Air Bud (1997),1,0,2010,7354.0
1128,Angels in the Outfield (1994),1,0,2010,
1129,Muppet Treasure Island (1996),1,0,2010,
1130,Ghost (1990),3,1,2010,2625.0
1131,"Stepford Wives, The (2004)",3,1,2010,
1132,French Kiss (1995),2,0,2010,
1133,Dave (1993),3,1,2010,
1134,Wild Wild West (1999),2,0,2010,
1135,A Midsummer Night&#39;s Dream (1999),2,0,2010,
1136,Holes (2003),2,0,2010,
1137,Scheherazade Tell Me a Story (2009),3,1,2010,
1138,Lucky Number Slevin (2006),1,0,2010,5892.0
1139,Despicable Me (2010),3,1,2010,819.0
1140,"Secret in Their Eyes, The (2009)",1,0,2010,
1141,Mostly Martha (2001),3,1,2010,
1142,Horton Hears a Who! (2008),1,0,2010,2355.0
1143,"Forbidden Kingdom, The (2008)",1,0,2010,
1144,Marley &amp; Me (2008),2,0,2010,
1145,Reign of Fire (2002),1,0,2010,6026.0
1147,Eragon (2006),1,0,2010,4520.0
1148,Million Dollar Baby (2004),3,1,2010,
1149,Doom (2005),1,0,2010,4191.0
1150,Kingdom of Heaven (2005),0,0,2010,2032.0
1151,"Jane Austen Book Club, The (2007)",3,1,2010,
1153,How to Lose a Guy in 10 Days (2003),3,1,2010,4474.0
1154,"Man in the Iron Mask, The (1998)",1,0,2010,
1155,Charlie&#39;s Angels (2000),3,1,2010,
1156,"Craft, The (1996)",3,1,2010,
1157,FernGully: The Last Rainforest (1992),3,1,2010,7975.0
1158,Bloodsport (1988),1,0,2010,2863.0
1159,Good Burger (1997),1,0,2010,8894.0
1160,A Goofy Movie (1995),2,0,2010,4949.0
1161,Igor (2008),2,0,2010,
1162,Mother and Child (2009),3,1,2010,
1163,Gladiator (2000),0,0,2010,857.0
1164,Passengers (2008),3,1,2010,
1165,Underworld U.S.A. (1961),3,1,2010,
1166,Cyrus (2010),1,0,2010,
1167,"Lookout, The (2007)",3,1,2010,
1168,Predators (2010),0,0,2010,964.0
1170,Lady and the Tramp (1955),2,0,2010,
1171,One Hundred and One Dalmatians (1961),3,1,2010,1042.0
1172,101 Dalmatians (1996),3,1,2010,2008.0
1173,Mindwalk (1990),3,1,2010,
1174,Knight and Day (2010),2,0,2010,2314.0
1175,Skeletons (2010),3,1,2010,
1176,Une belle fille comme moi (1972),3,1,2010,
1177,Nothing Personal (2009),3,1,2010,
1178,God&#39;s Forgotten Town (2008),3,1,2010,
1180,All About Steve (2009),3,1,2010,
1181,Housekeeping (1987),3,1,2010,
1182,"Honeymoon Killers, The (1969)",3,1,2010,
1183,Una hora mas en Canarias (2010),3,1,2010,
1184,Shooter (2007),1,0,2010,1056.0
1185,Where Eagles Dare (1968),3,1,2010,5515.0
1186,Invictus (2009),1,0,2010,
1187,White Nights (1985),1,0,2010,
1188,In the Time of the Butterflies (2001),3,1,2010,
1189,"Dead Girl, The (2006)",3,1,2010,
1191,Breakfast at Tiffany&#39;s (1961),2,0,2010,
1192,Center Stage (2000),3,1,2010,
1195,"Wedding Banquet, The (1993)",3,1,2010,
1197,Southern Comfort (1981),0,0,2010,
1198,Der Geteilte Himmel (Divided Heaven) (1964),2,0,2010,
1199,"Kids Are All Right, The (2010)",3,1,2010,
1200,"Shout, The (1978)",0,0,2010,
1201,Star Trek V: The Final Frontier (1989),1,0,2010,5557.0
1202,My Best Friend&#39;s Wedding (1997),2,0,2010,
1203,Overboard (1987),3,1,2010,
1204,"Wedding Planner, The (2001)",3,1,2010,
1205,50 First Dates (2004),2,0,2010,2837.0
1206,Dragonheart: A New Beginning (2000),0,0,2010,
1207,Alice in Wonderland (1951),3,1,2010,1136.0
1208,"Pagemaster, The (1994)",1,0,2010,
1209,Tarzan (1999),2,0,2010,712.0
1210,Oliver &amp; Company (1988),2,0,2010,
1211,Black Narcissus (1947),3,1,2010,
1212,Woman in the Dunes (1964),0,0,2010,
1213,I Know Where I&#39;m Going (1945),3,1,2010,
1214,London River (2009),3,1,2010,
1215,El dios de madera (2010),3,1,2010,
1216,"Bad Seed, The (1956)",3,1,2010,
1217,"Rescuers, The (1977)",3,1,2010,
1218,Anastasia (1997),3,1,2010,
1219,Practical Magic (1998),3,1,2010,5772.0
1220,Speak (2004),3,1,2010,
1221,Say Yes Quickly (2004),3,1,2010,
1223,Atlantic City (1980),3,1,2010,
1224,Intimate Stories (2002),3,1,2010,
1225,"Five Obstructions, The (2003)",0,0,2010,
1226,"Last Unicorn, The (1982)",3,1,2010,
1227,It (1927),3,1,2010,
1229,"Red Shoes, The (1948)",3,1,2010,
1230,"Maltese Falcon, The (1941)",1,0,2010,
1231,Stairway to Heaven (1946),0,0,2010,
1232,Hamlet (1948),1,0,2010,
1233,Hamlet (1996),1,0,2010,
1234,"Twilight Saga: Eclipse, The (2010)",3,1,2010,
1235,"Exile, The (1947)",1,0,2010,
1236,Bonnie Prince Charlie (1948),2,0,2010,
1237,"Charge of the Light Brigade, The (1936)",1,0,2010,
1238,"Dawn Patrol, The (1938)",0,0,2010,
1239,Wuthering Heights (1939),2,0,2010,
1240,"Prisoner of Zenda, The (1937)",1,0,2010,
1241,Enchantment (1948),3,1,2010,
1242,"39 Steps, The (1935)",3,1,2010,
1243,"Magic Box, The (1952)",2,0,2010,
1244,Knight Without Armor (1937),2,0,2010,
1245,"Goodbye, Mr. Chips (1939)",2,0,2010,
1246,"Count of Monte Cristo, The (1934)",1,0,2010,
1247,"Fabulous World of Jules Verne, The (1958)",0,0,2010,
1248,"Private Life of Henry VIII., The (1933)",1,0,2010,
1249,Romeo and Juliet (1968),3,1,2010,6570.0
1250,Bedtime Story (1964),1,0,2010,
1251,55 Days at Peking (1963),1,0,2010,
1252,Le voyage dans la lune (1902),0,0,2010,
1253,First Men in the Moon (1964),1,0,2010,
1254,"Long Ships, The (1964)",1,0,2010,
1255,"Vikings, The (1958)",2,0,2010,
1256,Journey to the Center of the Earth (1959),1,0,2010,2706.0
1257,Mysterious Island (1961),0,0,2010,7523.0
1258,"Birth of a Nation, The (1915)",2,0,2010,
1259,Ninotchka (1939),3,1,2010,
1260,Flesh and the Devil (1926),1,0,2010,
1261,Anna Karenina (1935),2,0,2010,
1262,Anna Karenina (1948),2,0,2010,
1263,Orphans of the Storm (1921),3,1,2010,
1264,"Thief of Bagdad, The (1924)",0,0,2010,
1265,"Thief of Bagdad, The (1940)",0,0,2010,
1266,Citizen Kane (1941),1,0,2010,
1267,Metropolis (1927),1,0,2010,
1268,Beauty and the Beast (1946),3,1,2010,
1269,Ladyhawke (1985),0,0,2010,6446.0
1270,Cleopatra (1934),1,0,2010,
1271,300 (2006),0,0,2010,
1272,Julius Caesar (1953),1,0,2010,
1273,Spartacus (1960),2,0,2010,1585.0
1274,Paths of Glory (1957),0,0,2010,
1275,Angel-A (2005),0,0,2010,
1276,Army of Darkness (1992),2,0,2010,
1277,Battle Royale (2000),3,1,2010,
1278,Odd Man Out (1947),2,0,2010,
1279,Lolita (1962),3,1,2010,3520.0
1280,"Seventh Veil, The (1945)",3,1,2010,
1281,"Black Mama, White Mama (1973)",3,1,2010,
1282,"Proposal, The (2009)",2,0,2010,
1283,Hitman (2007),0,0,2010,2275.0
1284,Damien: Omen II (1978),2,0,2010,8395.0
1285,"Orphanage, The (2007)",3,1,2010,
1286,Hua Mulan (2009),3,1,2010,
1287,"Omen, The (1976)",3,1,2010,
1288,White Material (2009),3,1,2010,
1289,"Magnificent Ambersons, The (1942)",2,0,2010,
1290,Happy-Go-Lucky (2008),3,1,2010,
1291,"Incredible Shrinking Man, The (1957)",0,0,2010,
1292,"Phantom Planet, The (1961)",0,0,2010,
1293,They Live (1988),0,0,2010,4637.0
1294,"Dreamlife of Angels, The (1998)",3,1,2010,
1295,"Magnificent Seven, The (1960)",0,0,2010,
1296,Sixteen Candles (1984),3,1,2010,6912.0
1298,What Ever Happened to Baby Jane? (1962),3,1,2010,8806.0
1299,Salt (2010),3,1,2010,1935.0
1300,Star Trek: The Motion Picture (1979),1,0,2010,3116.0
1301,"Sorcerer&#39;s Apprentice, The (2010)",1,0,2010,
1302,Jackass Number Two (2006),1,0,2010,7604.0
1303,Remember Me (2010),3,1,2010,3069.0
1304,Star Trek III: The Search for Spock (1984),1,0,2010,8339.0
1305,"Phantom of the Opera, The (1925)",2,0,2010,
1306,"Cabinet of Dr. Caligari, The (1920)",0,0,2010,
1307,"Nosferatu, eine Symphonie des Grauens (1922)",2,0,2010,
1308,Battleship Potemkin (1925),0,0,2010,8683.0
1309,"Gold Rush, The (1925)",0,0,2010,
1310,"General, The (1926)",0,0,2010,
1311,"Unknown, The (1927)",0,0,2010,
1312,Abel Gance&#39;s Napoleon (1927),2,0,2010,
1313,Un chien andalou (1929),0,0,2010,
1314,"Passion of Joan of Arc, The (1928)",0,0,2010,
1315,"Blue Angel, The (1930)",1,0,2010,
1316,All Quiet on the Western Front (1930),0,0,2010,4463.0
1317,Frankenstein (1931),1,0,2010,6513.0
1318,I Am a Fugitive from a Chain Gang (1932),1,0,2010,
1319,"Great Train Robbery, The (1903)",0,0,2010,
1320,Red River (1948),0,0,2010,
1322,"Piano Teacher, The (2001)",3,1,2010,
1323,Modern Times (1936),0,0,2010,
1324,"Cat&#39;s-Paw, The (1934)",1,0,2010,
1325,"Scarlet Empress, The (1934)",3,1,2010,
1326,Anna Christie (1930),3,1,2010,
1327,Anna Christie (1931),3,1,2010,
1328,Grand Hotel (1932),3,1,2010,
1329,"Painted Veil, The (1934)",1,0,2010,
1330,Queen Christina (1933),3,1,2010,
1331,Two-Faced Woman (1941),2,0,2010,
1332,Conquest (1937),2,0,2010,
1333,Mata Hari (1931),3,1,2010,
1334,"Temptress, The (1926)",1,0,2010,
1335,Topper (1937),2,0,2010,
1336,Lost Horizon (1937),2,0,2010,
1337,Die Nibelungen (1924),2,0,2010,
1338,Kriemhild&#39;s Revenge (1924),2,0,2010,
1339,"World Unseen, The (2007)",3,1,2010,
1340,"Long Kiss Goodnight, The (1996)",3,1,2010,
1341,Chloe (2009),3,1,2010,
1343,Love and Other Catastrophes (1996),3,1,2010,
1344,After Sex (2007),3,1,2010,
1345,Gas Food Lodging (1992),3,1,2010,
1346,Flirting (1991),2,0,2010,
1347,"Woods, The (2006)",3,1,2010,
1348,Double Dare (2004),3,1,2010,
1349,"Story of the Kelly Gang, The (1906)",1,0,2010,
1350,Ramona and Beezus (2010),3,1,2010,8897.0
1351,Seven Brides for Seven Brothers (1954),3,1,2010,
1352,Sister Act (1992),3,1,2010,
1353,Sister Act 2: Back in the Habit (1993),3,1,2010,
1354,Command Decision (1948),0,0,2010,
1355,Comrade X (1940),2,0,2010,
1356,Boom Town (1940),1,0,2010,
1357,Strange Cargo (1940),0,0,2010,
1358,Parnell (1937),2,0,2010,
1359,San Francisco (1936),1,0,2010,
1360,Wife vs. Secretary (1936),2,0,2010,
1361,Mutiny on the Bounty (1935),1,0,2010,9724.0
1362,Mogambo (1953),2,0,2010,
1363,Run Silent Run Deep (1958),0,0,2010,
1364,Teacher&#39;s Pet (1958),1,0,2010,
1365,"Misfits, The (1961)",3,1,2010,
1366,"Return of Frank James, The (1940)",0,0,2010,
1367,Jezebel (1938),2,0,2010,
1368,Juarez (1939),2,0,2010,
1369,"Petrified Forest, The (1936)",3,1,2010,
1370,Dark Victory (1939),3,1,2010,
1371,Essex and Elizabeth (1939),2,0,2010,
1372,"Little Foxes, The (1941)",2,0,2010,
1373,"All This, and Heaven Too (1940)",2,0,2010,
1374,Old Acquaintance (1943),3,1,2010,
1375,Watch on the Rhine (1943),3,1,2010,
1376,Mr. Skeffington (1944),2,0,2010,
1377,Deception (1946),0,0,2010,
1378,"Sisters, The (1938)",2,0,2010,
1379,Of Human Bondage (1934),1,0,2010,
1380,"Letter, The (1940)",2,0,2010,
1381,Devotion (1946),3,1,2010,
1382,Young Mr. Lincoln (1939),2,0,2010,
1383,Jesse James (1939),2,0,2010,
1384,Drums Along the Mohawk (1939),2,0,2010,
1385,"Story of Alexander Graham Bell, The (1939)",2,0,2010,
1386,"Lady Eve, The (1941)",2,0,2010,
1387,"Grapes of Wrath, The (1940)",3,1,2010,
1388,Son of Fury: The Story of Benjamin Blake (1942),1,0,2010,
1391,White Christmas (1954),3,1,2010,
1392,Rush Hour (1998),1,0,2010,1187.0
1393,Logan&#39;s Run (1976),2,0,2010,
1394,Wild Child (2008),3,1,2010,3681.0
1395,Bride Wars (2009),3,1,2010,3406.0
1396,Just Like Heaven (2005),3,1,2010,5565.0
1397,Kin-Dza-Dza (1986),0,0,2010,
1398,Martyrs (2008),3,1,2010,1805.0
1399,Rounders (1998),1,0,2010,6491.0
1400,Down With Love (2003),3,1,2010,
1401,Network (1976),3,1,2010,8184.0
1402,Rashomon (1950),0,0,2010,
1403,Pi (1998),2,0,2010,
1404,"Last Samurai, The (2003)",0,0,2010,
1406,Spice World (1997),3,1,2010,
1407,Dinner for Schmucks (2010),1,0,2010,8479.0
1408,Clue (1985),3,1,2010,
1409,"Winter Guest, The (1997)",3,1,2010,
1410,"She, a Chinese (2009)",2,0,2010,
1411,Secrets &amp; Lies (1996),3,1,2010,
1413,Mr. Nobody (2009),1,0,2010,
1414,Snatch. (2000),0,0,2010,
1415,"Departed, The (2006)",1,0,2010,
1416,Double Indemnity (1944),3,1,2010,6011.0
1417,Strangers on a Train (1951),2,0,2010,
1418,"Terminator, The (1984)",3,1,2010,
1419,Ben-Hur (1959),3,1,2010,
1420,Primer (2004),1,0,2010,
1421,Planet 51 (2009),1,0,2010,4479.0
1422,Factotum (2005),1,0,2010,
1423,"Man Who Fell to Earth, The (1976)",1,0,2010,
1424,"Postman Always Rings Twice, The (1946)",1,0,2010,
1426,Women in Love (1969),3,1,2010,
1427,Escape from New York (1981),0,0,2010,6234.0
1428,Escape from L.A. (1996),1,0,2010,6076.0
1429,Closet Land (1991),0,0,2010,
1430,"Karate Kid, The (1984)",3,1,2010,
1432,View from the Top (2003),3,1,2010,
1433,Gold Diggers: The Secret of Bear Mountain (1995),3,1,2010,
1434,"Secret Garden, The (1993)",3,1,2010,
1435,A little princess (1995),3,1,2010,
1436,Addams Family Values (1993),3,1,2010,1231.0
1437,Raging Bull (1980),1,0,2010,
1438,Lynch (2007),1,0,2010,
1439,Cocalero (2007),3,1,2010,
1440,Cairo Time (2009),3,1,2010,
1441,Paris is Burning (1990),3,1,2010,
1442,Shortbus (2006),3,1,2010,
1443,Mesrine: Killer Instinct (2008),1,0,2010,
1444,Le Salaire de la Peur (1953),1,0,2010,
1445,"Powerpuff Girls, The (2002)",3,1,2010,
1446,Cargo (2009),3,1,2010,
1447,Middle Men (2010),1,0,2010,
1448,"Other Guys, The (2010)",2,0,2010,
1449,Fast Food Nation (2006),3,1,2010,
1450,I Capture the Castle (2003),3,1,2010,
1451,Miracle at St. Anna (2008),2,0,2010,
1453,Cop Out (2010),1,0,2010,
1454,Exam (2009),3,1,2010,7921.0
1456,Ten (2002),3,1,2010,
1457,Taking Off (1971),3,1,2010,
1458,Cold Mountain (2003),3,1,2010,
1459,Human Nature (2001),3,1,2010,
1460,Mona Lisa Smile (2003),3,1,2010,
1461,Innocence (2004),3,1,2010,
1462,"Other Side of Underneath, The (1972)",3,1,2010,
1463,Przesluchanie (1989),3,1,2010,
1464,Tilly the Tomboy Visits the Poor (1910),3,1,2010,
1465,"Big Sky, The (1952)",0,0,2010,
1466,Vexille (2007),3,1,2010,
1467,"Missing, The (2003)",3,1,2010,
1468,Scott Pilgrim vs. the World (2010),3,1,2010,1964.0
1469,Annie Hall (1977),3,1,2010,7537.0
1470,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",3,1,2010,
1471,Monga (2010),1,0,2010,
1473,Rats (2003),3,1,2010,
1474,Love Like Poison (2010),3,1,2010,
1475,Why Not Me? (1999),3,1,2010,
1477,Stroszek (1977),0,0,2010,
1478,"Abyss, The (1989)",3,1,2010,
1480,"Eat, Pray, Love (2010)",3,1,2010,
1481,Kidulthood (2006),3,1,2010,
1482,Go get some rosemary (2009),1,0,2010,
1483,"Inheritance, The (1997)",3,1,2010,
1484,Life During Wartime (2009),3,1,2010,
1485,Hideaway (Le refuge) (2009),3,1,2010,
1486,Summer Wars (2009),3,1,2010,
1487,Brothers (2009),3,1,2010,
1488,"Slammin&#39; Salmon, The (2009)",3,1,2010,
1489,"Big Bad Swim, The (2006)",3,1,2010,
1490,"Young Victoria, The (2009)",3,1,2010,
1491,"African Queen, The (1951)",0,0,2010,
1492,Helen (2008),3,1,2010,
1493,Perrier&#39;s Bounty (2009),0,0,2010,
1494,"Unloved, The (2009)",3,1,2010,
1495,RocknRolla (2008),1,0,2010,6653.0
1497,Schindler&#39;s List (1993),3,1,2010,
1498,Tropical Malady (2004),0,0,2010,
1499,Wild Orchid (1989),3,1,2010,
1500,Dim Sum: A Little Bit of Heart (1985),3,1,2010,
1501,"Mortal Storm, The (1940)",3,1,2010,
1503,Dawn of the Dead (1978),0,0,2010,
1504,Lorna&#39;s Silence (2008),3,1,2010,
1505,Liu hao chukou (Exit No. 6) (2006),3,1,2010,
1506,Centurion (2010),1,0,2010,7951.0
1507,Jucy (2010),3,1,2010,
1508,Vision - Aus dem Leben der Hildegard von Bingen (2009),3,1,2010,
1509,"Expendables, The (2010)",1,0,2010,
1512,"Shanghai Gesture, The (1941)",3,1,2010,
1514,Girls Will Be Girls (2003),3,1,2010,
1515,Secretary (2002),3,1,2010,3065.0
1517,Boxing Helena (1993),1,0,2010,
1518,You Will Meet a Tall Dark Stranger (2010),3,1,2010,
1519,La tete en friche (2010),1,0,2010,
1520,44 Inch Chest (2009),1,0,2010,
1522,Death at a Funeral (2007),3,1,2010,6850.0
1523,Gray Matters (2006),3,1,2010,
1524,Free Rainer (2007),2,0,2010,
1526,Cooking with Stella (2009),3,1,2010,
1527,"Blind Swordsman: Zatoichi, The (2003)",2,0,2010,
1528,Machete (2010),3,1,2010,2059.0
1529,Tuck Everlasting (2002),3,1,2010,
1530,"American, The (2010)",1,0,2010,
1531,"Losers, The (2010)",1,0,2010,
1533,Submarino (2010),1,0,2010,
1535,"Client, The (1994)",3,1,2010,
1536,This Is Spinal Tap (1984),1,0,2010,
1537,Snow Dogs (2002),1,0,2010,6953.0
1538,Connie Gomper &amp; the Pack (1996),0,0,2010,
1539,"Chronicles of Riddick, The (2004)",2,0,2010,
1540,Ghostbusters II (1989),2,0,2010,3121.0
1541,Nothing (2003),0,0,2010,
1542,A Few Days in September (2006),3,1,2010,
1544,Brief Encounter (1945),3,1,2010,9400.0
1545,"Iron Petticoat, The (1956)",1,0,2010,
1546,El Cid (1961),1,0,2010,
1547,Kikujiro (1999),0,0,2010,5945.0
1548,Dim Sum Funeral (2008),3,1,2010,
1550,"Mad Adventures of &#39;Rabbi&#39; Jacob, The (1973)",2,0,2010,
1551,Neko no ongaeshi (The cat returns) (2002),3,1,2010,
1552,XXY (2007),3,1,2010,
1553,Stepmom (1998),3,1,2010,4623.0
1554,Roman holiday (1953),3,1,2010,
1555,"Nun&#39;s Story, The (1959)",3,1,2010,
